Date;Open;High;Low;Close;Volume;market_cap;total_volume;Value - Hrate;Value - Uadresses;google_trends
21/06/2016;733.5610;735.0000;630.2030;667.7250;8380.6755;5951591.0;3643960.0;1598387.66;465928;5
22/06/2016;666.6500;679.8530;580.0000;601.9360;7182.3480;5951591.0;3999810.0;1551383.97;468641;5
23/06/2016;599.8800;635.0000;551.4940;627.3750;4783.6716;5951591.0;2786280.0;1343144.51;422909;5
24/06/2016;628.3430;762.2400;627.5900;672.2030;5927.3774;5951591.0;3156580.0;1457676.21;431633;5
25/06/2016;672.2900;703.3350;641.4140;673.8930;2249.5605;5951591.0;1249550.0;1353556.48;437104;5
26/06/2016;673.7000;676.2050;615.2570;630.0000;1331.2000;5951591.0;802696.0;1728387.51;409197;4
27/06/2016;629.9990;664.0760;627.0000;663.4990;1268.6999;5951257.710904;531239.0;1530560.02;388840;4
28/06/2016;663.8200;664.8570;640.0000;649.3220;2469.8047;5951591.0;2256940.0;1530560.02;379861;4
29/06/2016;647.5000;648.3490;615.8540;643.1190;2069.4523;5951591.0;819918.0;1551383.97;428929;4
30/06/2016;638.5670;675.0000;635.0000;671.5240;1678.3224;5951591.0;1245520.0;1520148.05;371774;4
01/07/2016;672.2200;691.2040;665.8510;674.0000;2086.2816;5951591.0;995953.0;1561795.94;402792;4
02/07/2016;674.6700;703.9500;674.6700;702.3100;1237.9728;5951591.0;613053.0;1634679.75;375377;4
03/07/2016;703.9500;703.9600;644.6500;655.8400;1542.9453;5951591.0;1162840.0;1551383.97;344995;4
04/07/2016;656.3310;684.7300;645.0000;675.0010;1718.8152;5951591.0;1693460.0;1603443.84;352911;4
05/07/2016;678.8480;683.0780;659.5660;669.2100;902.8708;5951591.0;1383940.0;1601825.83;403350;4
06/07/2016;669.4500;681.9900;666.0100;677.1000;929.8998;5951591.0;579984.0;1538177.12;383808;4
07/07/2016;678.8400;681.9900;610.6990;640.4000;2885.2916;5951537.435681;1873710.0;1485136.53;373956;4
08/07/2016;640.4000;671.9330;634.0400;671.4360;1828.5612;5951585.048409;1240740.0;1463920.3;364414;4
09/07/2016;671.9320;671.9320;622.0000;652.0000;1908.2960;5951585.048409;921466.0;1538177.12;363919;4
10/07/2016;652.0000;655.6500;642.4250;650.0700;450.1678;5951585.048409;278080.0;1580609.59;355380;3
11/07/2016;652.5400;663.3150;645.3150;650.7800;814.1573;5951591.0;649025.0;1654866.42;325550;3
12/07/2016;650.7200;675.9800;647.1400;666.0000;1014.4101;6951591.0;893851.0;1516960.89;395742;3
13/07/2016;665.4100;669.7950;655.1000;655.1100;949.5953;6951591.0;349009.0;1516960.89;379937;3
14/07/2016;654.2200;665.9160;650.0000;662.9900;1106.7691;6951591.0;674966.0;1379055.35;367252;3
15/07/2016;661.2500;668.9990;660.0000;665.1500;1151.6011;6951591.0;579906.0;1506352.77;367953;3
16/07/2016;665.1500;669.1020;661.0000;665.0000;435.8446;6951591.0;284886.0;1432095.94;367739;3
17/07/2016;665.0000;685.0000;661.5200;681.8600;933.5954;6951591.0;333506.0;1665474.54;356533;3
18/07/2016;680.3000;686.0000;667.5840;674.7900;1292.0311;6951591.0;1108720.0;1580609.59;330330;3
19/07/2016;673.9300;676.5500;666.0160;673.0920;996.3295;6951591.0;791618.0;1581302.69;384160;3
20/07/2016;672.7210;676.1480;660.0000;666.1610;1575.1298;6951591.0;1413360.0;1358434.53;373620;3
21/07/2016;667.4900;669.4590;658.8910;665.8800;530.5870;6951591.0;312762.0;1591915.46;378815;3
22/07/2016;665.5490;668.9690;644.5450;651.1500;1532.2795;6951591.0;1368850.0;1411498.38;364285;3
23/07/2016;651.1500;660.0000;645.9390;657.7180;712.3453;6951591.0;739115.0;1369047.3;368179;3
24/07/2016;657.7180;668.4380;651.9800;663.3660;884.0548;6951591.0;1205070.0;1390272.84;332946;3
25/07/2016;661.7300;664.6750;651.7360;651.7360;857.4699;6951584.048409;1423070.0;1337208.99;352244;3
26/07/2016;653.1530;659.1000;642.5000;650.0000;1148.2048;6951591.0;1831980.0;1400885.61;394635;3
27/07/2016;651.8200;663.9420;648.0000;656.9790;1752.7273;6951591.0;960430.0;1369047.3;403997;3
28/07/2016;656.9790;661.1000;651.6960;656.0800;876.4762;6951591.0;1358370.0;1358434.53;372678;3
29/07/2016;655.9800;659.5690;651.6970;656.8600;995.0729;6951591.0;363972.0;1453949.46;393901;3
30/07/2016;656.8690;658.1770;651.9000;655.7200;447.1376;6951591.0;156672.0;1560077.15;358940;3
31/07/2016;653.7400;655.7990;620.0000;622.5700;1375.0225;6951396.355452;862874.0;1262919.6;364415;4
01/08/2016;623.5200;627.0460;601.0120;602.5510;2570.0999;6951584.048409;1898950.0;1634366.54;344751;4
02/08/2016;602.5520;611.4360;479.0000;540.0000;7786.6874;6951556.242045;7195530.0;1623753.77;402353;4
03/08/2016;539.5990;572.0000;515.2710;569.8200;4713.4705;6951563.193636;4370340.0;1555605.72;412309;4
04/08/2016;567.5760;588.9990;566.1570;582.6830;2734.7289;6951563.193636;2008590.0;1686075.87;403778;4
05/08/2016;582.6800;584.4100;567.4080;575.6400;998.1101;6950485.697031;637392.0;1535533.39;387986;4
06/08/2016;575.6400;597.9980;569.8760;591.7580;1052.8644;6948511.445187;876226.0;1696112.04;381030;4
07/08/2016;591.7590;607.5080;570.1100;595.0000;1340.1912;6948511.445187;1210700.0;1676039.71;342340;3
08/08/2016;595.5000;597.3480;585.0000;591.8310;936.9470;6948511.445187;608673.0;1485352.56;345480;3
09/08/2016;591.8310;592.0000;583.2000;586.2200;1063.7565;6948511.445187;1738930.0;1495388.72;411266;3
10/08/2016;586.3080;603.1440;582.0000;591.0000;1865.6486;6771593.454236999;1452800.0;1254520.74;393099;3
11/08/2016;590.0610;599.9800;588.0000;588.0100;1587.0840;6690162.517263001;1165320.0;1525497.22;417668;3
12/08/2016;589.3700;592.1870;582.5100;588.3200;945.7628;6687833.734278;917765.0;1505424.89;408263;3
13/08/2016;586.6900;590.7900;581.1010;584.8200;521.8809;6951584.048409;590126.0;1495388.72;389496;3
14/08/2016;583.8400;584.5800;561.4000;570.5600;1012.7925;6951584.048409;1276680.0;1645931.21;367024;3
15/08/2016;570.5600;575.0000;561.4790;566.5200;792.2539;6951584.048409;1683450.0;1645931.21;360393;3
16/08/2016;568.2500;587.8030;565.3380;579.6100;1213.8737;6951591.0;2198160.0;1577645.9;384259;3
17/08/2016;579.6100;581.0610;569.5410;573.2800;745.9175;6951591.0;2418950.0;1469587.96;413844;3
18/08/2016;573.6790;579.3600;570.8110;575.5600;611.8972;6951591.0;858698.0;1329112.64;394403;3
19/08/2016;572.7900;577.9870;572.2200;572.9000;598.6883;6951591.0;1265330.0;1664092.25;405409;3
20/08/2016;572.9500;584.0000;572.0300;582.1500;471.8445;6951591.0;593807.0;1664092.25;403011;3
21/08/2016;581.3310;586.1200;577.5190;581.5300;389.9323;6951591.0;281227.0;1685703.84;400866;3
22/08/2016;581.3010;592.1320;579.8500;584.9900;797.8609;6951591.0;1020090.0;1761344.39;357816;3
23/08/2016;586.0000;588.9900;580.1000;583.3800;778.6636;6951591.0;1255120.0;1718121.22;409008;3
24/08/2016;584.8600;587.7130;579.3600;582.1090;534.2923;6951591.0;543683.0;1588451.69;398308;3
25/08/2016;580.9990;582.2470;569.8900;576.9400;1354.0738;6951591.0;975243.0;1653286.46;409928;3
26/08/2016;577.0800;580.5120;572.9940;579.3600;327.0230;6951591.0;738608.0;1404753.2;390942;3
27/08/2016;579.3500;579.7050;564.2710;570.2200;649.6958;6951591.0;451542.0;1426364.78;383173;3
28/08/2016;570.1600;580.9650;568.4640;576.0430;561.1988;6951591.0;1315850.0;1556034.31;364840;3
29/08/2016;578.9900;582.0100;570.4710;575.4920;860.0641;6951591.0;1590370.0;1642480.66;330360;3
30/08/2016;573.5520;581.7000;573.4160;578.9600;722.8616;6951591.0;1076250.0;1635101.52;386989;3
31/08/2016;577.2400;578.8300;569.4200;574.2200;493.3709;6951591.0;911597.0;1810682.89;419511;3
01/09/2016;574.2100;575.0000;568.2350;572.0000;1005.5314;6951591.0;814406.0;1481467.82;392551;3
02/09/2016;572.0000;577.1000;565.5560;577.1000;1057.9343;6951591.0;1479230.0;1547310.83;384065;3
03/09/2016;576.6530;605.3250;572.1310;601.0000;1284.6859;6951591.0;2554440.0;1678996.86;389622;3
04/09/2016;601.0000;616.6800;598.2970;609.7400;955.0845;6951591.0;1260480.0;1382703.3;358536;3
05/09/2016;612.2990;612.2990;602.0010;609.8740;729.3454;6951591.0;1502670.0;1964316.59;347566;3
06/09/2016;609.6340;613.9990;605.0000;612.0010;486.0962;6951591.0;1215850.0;1536337;422792;3
07/09/2016;613.3180;617.3750;606.3500;617.3350;1021.4785;6951591.0;1732940.0;1492441.65;416403;3
08/09/2016;617.3330;635.6200;615.0000;631.1190;966.3258;6951591.0;933056.0;1668023.03;400704;3
09/09/2016;627.0830;630.0750;621.2490;626.1000;576.5848;6951591.0;599281.0;1580232.34;399896;3
10/09/2016;625.7800;629.2410;622.7710;624.8890;437.3660;6951591.0;285299.0;1569258.5;379259;3
11/09/2016;624.8890;634.7700;595.1620;608.2560;804.9940;6951591.0;992678.0;1700944.53;355122;3
12/09/2016;611.2990;613.5410;607.1530;611.1070;512.1782;6951591.0;986504.0;1799709.05;373779;3
13/09/2016;611.1070;616.9990;607.7610;615.2890;735.5771;6951591.0;1486500.0;1829872.71;401012;3
14/09/2016;612.3700;616.8450;610.7500;613.9710;657.9753;6951591.0;863478.0;1863551.35;404798;3
15/09/2016;612.5000;615.8000;609.0510;609.9620;533.7651;6951542.338863;774295.0;1751289.22;388645;3
16/09/2016;612.9170;613.0000;606.6670;607.9800;448.5115;6951584.048409;745524.0;1728836.79;397310;3
17/09/2016;610.0830;610.0840;604.5830;606.8000;325.5607;6951584.048409;243603.0;1571669.81;377920;3
18/09/2016;609.9300;614.5090;607.2900;611.9890;325.8689;6951055.727493;568958.0;1829872.71;376568;3
19/09/2016;612.9400;614.5900;605.0590;609.2000;619.1543;6951584.048408999;513003.0;1627800.88;369331;3
20/09/2016;611.0590;612.0000;603.8000;603.8000;884.3940;6951584.048409;1599240.0;1493086.32;399754;3
21/09/2016;603.1060;603.1060;592.0020;599.6500;985.5020;6951500.629317;947612.0;1717610.58;419627;3
22/09/2016;598.9250;600.7580;595.0530;595.0530;502.4268;6951584.048408999;783407.0;1863551.35;408180;3
23/09/2016;595.0710;604.5570;595.0700;604.1680;507.5215;6951584.048409;903976.0;1582896.02;391223;3
24/09/2016;604.1690;607.6320;601.5000;603.9990;309.5701;6951584.048409;270619.0;1526764.96;389323;3
25/09/2016;601.7000;603.8890;598.0000;599.9980;453.3241;6951591.0;204143.0;1874777.56;369379;3
26/09/2016;599.9980;608.9800;599.0000;608.9800;770.1559;6951591.0;444290.0;2230413.26;374974;3
27/09/2016;608.9780;609.1090;600.6890;606.5050;719.7745;6951591.0;362339.0;1834694.78;430205;3
28/09/2016;606.5770;607.5890;601.8490;604.9990;416.2965;6951591.0;250693.0;2026558.28;425011;3
29/09/2016;604.9990;609.3040;604.2500;607.3690;494.6918;6951591.0;288741.0;1774737.43;433852;3
30/09/2016;607.3680;612.5000;604.0260;612.5000;544.4203;6951591.0;404394.0;1714780.09;440834;3
01/10/2016;612.5000;617.2990;612.0000;614.3850;440.3560;6951591.0;363941.0;1702788.62;442960;3
02/10/2016;614.2700;615.9800;607.1480;611.8370;354.2413;6951577.096818001;264694.0;1882660.65;391458;3
03/10/2016;611.7580;613.6610;609.0200;613.5980;569.2637;6951577.096818001;338456.0;1690797.15;396449;3
04/10/2016;613.5970;613.5980;608.0010;612.0000;431.4038;6951591.0;456370.0;1822703.31;469732;3
05/10/2016;611.9980;616.0910;608.9390;614.9560;833.7973;6951591.0;719363.0;1894652.12;477181;3
06/10/2016;614.9990;615.9670;611.2580;614.9960;388.8517;6951591.0;441558.0;2002575.35;470499;3
07/10/2016;611.9650;623.0000;611.3520;618.5290;1659.7947;6951591.0;512096.0;1930626.53;497719;3
08/10/2016;618.5010;623.1020;617.5500;620.7900;524.7964;6951591.0;369373.0;1726771.55;471181;3
09/10/2016;620.0100;620.7900;615.0060;616.5100;366.4390;6951591.0;255033.0;2171858.8;439803;3
10/10/2016;615.8510;619.9000;614.8290;618.7600;755.6556;6951591.0;322228.0;2056197.68;410522;3
11/10/2016;618.8600;645.4150;616.3200;643.3550;1431.6595;6951591.0;1102440.0;1606404.44;421619;3
12/10/2016;640.9760;643.4150;633.2820;635.2800;779.2183;6951591.0;498287.0;1786321.73;444786;3
13/10/2016;634.7310;639.9750;630.1500;634.2430;753.8126;6951591.0;373260.0;1863429.15;400579;3
14/10/2016;634.2430;643.0000;631.6860;640.6100;936.3507;6951584.048409;224047.0;1644958.14;400731;3
15/10/2016;640.6100;647.0000;636.3960;640.7490;538.2129;6951591.0;288886.0;1747768.03;423263;3
16/10/2016;640.7490;645.0600;638.7500;643.2800;200.5767;6951591.0;278375.0;1824875.44;384627;3
17/10/2016;641.5210;643.5490;637.8000;640.9760;613.6449;6951591.0;1051640.0;1670660.61;383032;3
18/10/2016;640.9900;641.1000;634.1010;636.9700;594.4844;6951591.0;313076.0;1606404.44;435282;3
19/10/2016;636.5080;639.6360;623.7340;631.5000;1049.2787;6951591.0;428780.0;1991941.5;435277;3
20/10/2016;631.4990;633.4160;627.0110;630.0500;457.2981;6951591.0;210405.0;1619255.67;406991;3
21/10/2016;630.0500;638.0000;630.0500;634.4300;735.8791;6951590.0;195499.0;1722065.56;415474;3
22/10/2016;634.4490;669.8600;627.0000;661.2230;1480.4435;6951590.0;787972.0;2107602.62;453739;3
23/10/2016;663.4990;669.0000;652.7930;657.6830;785.1307;6951590.0;634782.0;1878507.28;392804;3
24/10/2016;655.2550;657.8800;645.8070;652.6300;1362.2329;6951590.0;279129.0;1815470.12;376683;3
25/10/2016;652.6300;664.0000;651.9900;655.8890;1664.2353;6951590.0;431072.0;1802862.69;433234;3
26/10/2016;655.8890;679.0000;655.3030;677.3180;1596.7071;6951590.0;483765.0;1752432.96;432977;3
27/10/2016;677.3180;687.8440;674.6290;686.7880;1530.0963;6951590.0;748427.0;1752432.96;431781;3
28/10/2016;686.7810;691.7840;682.8510;690.0000;1209.1682;6951590.0;566813.0;2042403.89;457806;3
29/10/2016;690.0000;722.0100;688.3520;713.9900;1649.0262;6951590.0;2066640.0;1916329.57;434269;3
30/10/2016;713.9490;713.9890;688.0000;700.9170;1750.7801;6951590.0;1882220.0;1878507.28;416457;4
31/10/2016;700.0790;708.8990;685.7000;698.9190;982.6310;6951590.0;1258280.0;2130655.91;360327;4
01/11/2016;698.7900;739.4880;697.9100;733.7440;2336.2200;6951589.0;2243490.0;1853292.41;458880;4
02/11/2016;733.7420;747.0700;722.8900;747.0700;1902.3936;6951589.0;1426160.0;1815470.12;446989;4
03/11/2016;747.0700;750.5000;673.4070;692.1790;4169.1395;6951589.0;2427610.0;1676788.37;461830;4
04/11/2016;692.9020;709.9980;682.3110;706.0360;1904.9100;6951589.0;1256800.0;1966759.3;457533;4
05/11/2016;706.0360;714.4710;698.4780;706.4780;630.6877;6951589.0;419012.0;1462462.04;453192;4
06/11/2016;706.4600;721.4580;702.8790;715.4970;638.7441;6951589.0;931191.0;1885928.48;426001;4
07/11/2016;715.0000;715.4130;700.1600;707.3450;917.3700;6951589.0;590341.0;1949214.67;429823;4
08/11/2016;704.1420;718.3000;704.1420;712.5000;967.3492;6951589.0;671972.0;1847956.77;483846;4
09/11/2016;712.6900;745.4920;708.6820;722.4000;2759.3180;6951589.0;1915190.0;2139073.24;503015;4
10/11/2016;722.4000;724.6960;706.0000;714.0000;1231.3800;6951568.145233;485907.0;1860614.01;474975;4
11/11/2016;713.5030;718.9900;712.0020;717.7500;719.8584;6951589.0;661996.0;2126416.01;474281;4
12/11/2016;717.7400;719.1000;701.3480;704.0000;722.7138;6951590.0;658664.0;2063129.82;444226;4
13/11/2016;704.3990;706.7940;685.3270;701.6700;1072.4686;6951590.0;911952.0;2126416.01;450559;4
14/11/2016;702.7000;709.0000;697.7910;706.9940;785.1085;6951590.0;387172.0;1809985.05;411263;4
15/11/2016;706.9990;717.0000;706.0810;711.3100;848.9377;6951590.0;2252590.0;2177044.96;486756;4
16/11/2016;710.8700;744.8000;709.0000;741.6030;2465.3396;6951590.0;1524020.0;1974529.15;514795;4
17/11/2016;741.8750;760.8140;733.3000;739.1000;3453.9152;6951590.0;981096.0;2177044.96;494246;4
18/11/2016;739.0880;754.0000;733.0100;752.2320;1730.4425;6951590.0;574858.0;2012500.86;484633;4
19/11/2016;752.2320;763.1100;735.0000;751.9900;1420.0267;6951590.0;444728.0;2073243.13;488365;4
20/11/2016;751.9900;757.0000;713.0000;729.6770;1413.7834;6951590.0;1149780.0;1989192.73;476358;4
21/11/2016;731.0000;741.0000;728.3300;738.0000;545.0903;6951590.0;2215270.0;1807083.54;438202;4
22/11/2016;737.9990;752.6140;733.8300;749.7600;1806.7746;6951590.0;997200.0;1961175.94;490392;4
23/11/2016;749.7600;750.0000;731.0600;741.9800;1283.5342;6951590.0;517596.0;1877125.54;515387;4
24/11/2016;742.4890;745.1100;730.0000;738.4400;867.1984;6951590.0;1159510.0;2059234.73;505599;4
25/11/2016;740.4590;743.0000;730.3450;742.1400;985.0120;6951590.0;451599.0;2297377.53;489272;4
26/11/2016;742.4790;743.3000;726.0000;733.1700;678.2361;6951590.0;395791.0;2129276.73;523079;4
27/11/2016;733.2600;739.0000;727.2000;729.9300;637.7899;6951590.0;368179.0;2157293.53;481755;4
28/11/2016;729.8850;736.0710;728.1000;734.1700;819.2405;6951590.0;294240.0;2017209.53;454515;4
29/11/2016;734.1730;735.5550;728.5000;732.0000;1062.3351;6951590.0;602624.0;2297377.53;515310;4
30/11/2016;732.0000;743.5590;731.0150;742.3960;1169.4412;6951590.0;508886.0;2115268.33;506247;4
01/12/2016;742.3960;754.5000;740.8900;752.4890;1292.5035;6951590.0;916061.0;1989192.73;500015;4
02/12/2016;753.9990;781.9760;752.6330;773.4990;2472.7789;6951590.0;1532130.0;2045226.33;485327;4
03/12/2016;773.5010;773.5090;757.1200;764.7450;667.6922;6951590.0;578004.0;2052749.31;513735;4
04/12/2016;765.8970;772.5700;762.4300;769.0000;561.9478;6951590.0;301662.0;2451895.01;492197;3
05/12/2016;769.0000;770.0000;745.9280;752.0790;1724.4374;6951590.0;1191760.0;2109770.13;457491;3
06/12/2016;752.0790;760.0300;750.1010;758.3830;1157.9940;6951590.0;2085010.0;2166790.94;548221;3
07/12/2016;758.0000;770.0000;753.7790;765.0110;812.3359;6951590.0;672346.0;2138280.53;540804;3
08/12/2016;765.0080;779.4990;762.0010;768.2880;801.5643;6951590.0;431050.0;2494660.62;539249;3
09/12/2016;768.8340;774.9990;767.0000;771.6680;813.7856;6951590.0;255597.0;2238066.96;500354;3
10/12/2016;773.5880;778.5550;771.2390;775.0000;694.8646;6951590.0;295195.0;1924452.48;465342;3
11/12/2016;775.4210;775.4210;762.0200;771.6810;628.4659;6951590.0;420327.0;1881686.87;454665;3
12/12/2016;771.3250;783.2630;768.7020;778.0740;1031.1340;6951590.0;734222.0;2223811.75;498688;3
13/12/2016;778.2260;789.0000;770.0010;778.7200;1060.5685;6951590.0;924772.0;2223811.75;498688;3
14/12/2016;778.0000;783.0860;774.0000;777.5590;912.3511;6951590.0;587324.0;2537426.23;498359;3
15/12/2016;777.5600;781.4980;776.5260;778.1100;757.4429;6951590.0;385992.0;1981473.29;495472;3
16/12/2016;778.5000;785.9790;776.0000;785.4100;1067.2474;6951590.0;209513.0;1958064.63;479430;3
17/12/2016;785.4100;795.0000;785.3300;792.9690;628.4226;6951590.0;339759.0;2050571.62;495266;3
18/12/2016;792.9890;794.4400;786.5000;794.2110;368.0092;6951590.0;460203.0;2235585.61;458680;4
19/12/2016;791.3710;794.4400;790.5000;792.5400;652.2024;6951590.0;399486.0;2173914.28;418498;4
20/12/2016;791.6860;806.0990;790.0000;801.2490;1204.5882;6951590.0;410727.0;2343510.43;508681;4
21/12/2016;800.1990;830.0000;796.4740;830.0000;1934.6435;6951590.0;801157.0;2127660.78;508908;4
22/12/2016;829.9990;877.9940;826.0200;860.0000;2489.4210;6951590.0;1273670.0;2451435.25;540310;4
23/12/2016;860.0700;922.9300;859.0100;918.1900;4130.3721;6951590.0;2833730.0;2451435.25;528878;4
24/12/2016;918.2000;923.8690;884.3300;895.4700;1563.1425;6951590.0;1801990.0;2343510.43;522516;4
25/12/2016;895.3990;900.3440;853.3680;896.7990;1642.7195;6951590.0;1911460.0;2112242.95;420206;5
26/12/2016;896.7200;917.5300;888.9600;901.5010;1837.2797;6951590.0;1272860.0;2574777.9;353857;5
27/12/2016;904.6090;939.0000;900.0000;933.0000;1772.7249;6951590.0;2083640.0;2189332.11;448557;5
28/12/2016;936.9340;979.9900;935.3500;978.0010;3290.4234;6951590.0;2936720.0;2405181.75;509115;5
29/12/2016;979.8700;982.0000;950.0000;974.3200;2551.0122;6951590.0;2766900.0;2589949.67;514772;5
30/12/2016;974.3200;974.3200;920.0170;960.7690;2162.4426;9951590.0;2536050.0;2368856.4;512156;5
31/12/2016;960.6600;971.7260;940.0130;967.4500;779.9047;9951590.0;764891.0;2479403.03;496024;5
01/01/2017;968.7500;1010.0000;961.3700;996.1210;1478.1907;9951590.0;1914630.0;2337271.65;449831;8
02/01/2017;999.4970;1034.9310;997.0200;1017.7910;2307.0953;9951590.0;3179490.0;2463610.66;355324;8
03/01/2017;1019.9970;1039.8380;1010.0000;1038.2500;1669.6058;9951590.0;3224370.0;2526780.16;529708;8
04/01/2017;1039.3090;1150.0000;997.2300;1133.2190;5566.1044;9951590.0;7352670.0;2589949.67;515023;8
05/01/2017;1133.2190;1156.9000;879.0100;1005.9900;8500.0933;14951590.0;13590600.0;2432025.91;545635;8
